Brand,Name,Status,Guarantee,Color,Capacity,Origin,Location,Price
apple,iphone xs,da su dung chua sua chua,con bao hanh,mau khac,64.0,nuoc khac,da nang,3500000
xiaomi,mi 10,da su dung chua sua chua,7-12 thang,mau khac,128.0,trung quoc,tp ho chi minh,4190000
apple,iphone 15 pro,da su dung chua sua chua,4-6 thang,xanh duong,256.0,viet nam,tp ho chi minh,19500000
apple,iphone 11 pro max,da su dung qua sua chua,bao hanh hang,xam,64.0,dang cap nhat,can tho,3800000
apple,iphone 11 pro,da su dung chua sua chua,3 thang,vang,256.0,my,an giang,7800000
samsung,galaxy note 7,da su dung chua sua chua,het bao hanh,xanh duong,64.0,viet nam,binh duong,1000000
xiaomi,redmi note 13 pro,da su dung chua sua chua,>12 thang,xanh duong,256.0,viet nam,can tho,5990000
apple,iphone 8 plus,da su dung chua sua chua,bao hanh hang,den,64.0,dang cap nhat,ha noi,2400000
samsung,galaxy a71,moi,het bao hanh,xanh duong,128.0,viet nam,can tho,1000000
oppo,a91,da su dung chua sua chua,het bao hanh,den bong,128.0,viet nam,tp ho chi minh,2590000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,xanh duong,128.0,dang cap nhat,tp ho chi minh,7500000
samsung,galaxy s20,da su dung chua sua chua,bao hanh hang,trang,128.0,my,tp ho chi minh,4490000
xiaomi,redmi note 13 pro,da su dung chua sua chua,con bao hanh,den bong,256.0,viet nam,tp ho chi minh,4500000
samsung,galaxy s24 ultra,da su dung chua sua chua,>12 thang,bac,256.0,viet nam,tp ho chi minh,23000000
samsung,galaxy s24 ultra,da su dung chua sua chua,>12 thang,bac,256.0,viet nam,tp ho chi minh,23000000
samsung,galaxy note 10,da su dung chua sua chua,con bao hanh,mau khac,256.0,nuoc khac,tp ho chi minh,3600000
apple,iphone 11 pro max,da su dung chua sua chua,con bao hanh,xanh la,64.0,my,tp ho chi minh,6000000
apple,iphone 11,da su dung chua sua chua,con bao hanh,do,128.0,nuoc khac,tp ho chi minh,7800000
apple,iphone 13 mini,da su dung chua sua chua,7-12 thang,mau khac,128.0,han quoc,tp ho chi minh,8490000
oppo,a78,da su dung chua sua chua,7-12 thang,den,256.0,viet nam,ba ria - vung tau,3900000
apple,iphone 14 plus,da su dung chua sua chua,bao hanh hang,do,128.0,dang cap nhat,tp ho chi minh,10000000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,128.0,dang cap nhat,tp ho chi minh,19000000
apple,iphone 15 pro,da su dung chua sua chua,3 thang,xanh duong,128.0,viet nam,can tho,20500000
xiaomi,redmi note 12,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,ha noi,2000000
oppo,reno5,da su dung chua sua chua,con bao hanh,mau khac,128.0,nuoc khac,binh duong,1750000
vivo,y100,da su dung chua sua chua,7-12 thang,den,128.0,viet nam,ba ria - vung tau,4100000
oneplus,dong khac,moi,1 thang,xanh la,256.0,trung quoc,tp ho chi minh,11350000
apple,iphone 6s plus,da su dung chua sua chua,het bao hanh,vang hong,16.0,nuoc khac,ha noi,900000
xiaomi,redmi note 10s,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,ha noi,2000000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,256.0,my,tp ho chi minh,18300000
apple,iphone 11 pro max,da su dung chua sua chua,con bao hanh,mau khac,256.0,dang cap nhat,tp ho chi minh,6600000
huawei,dong khac,da su dung qua sua chua,bao hanh hang,xanh la,256.0,dang cap nhat,tp ho chi minh,4000000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,256.0,viet nam,tp ho chi minh,19900000
google,pixel 6,da su dung chua sua chua,bao hanh hang,vang hong,128.0,dang cap nhat,tp ho chi minh,5190000
apple,iphone 14 plus,da su dung chua sua chua,3 thang,xanh duong,128.0,han quoc,tp ho chi minh,13500000
xiaomi,14,da su dung chua sua chua,7-12 thang,xanh la,256.0,viet nam,yen bai,14000000
samsung,galaxy a82,da su dung chua sua chua,con bao hanh,mau khac,128.0,nuoc khac,tp ho chi minh,2390000
google,pixel 7 pro,da su dung chua sua chua,7-12 thang,den,256.0,nhat ban,tp ho chi minh,7990000
xiaomi,redmi note 11 pro plus,da su dung chua sua chua,1 thang,den,128.0,trung quoc,binh duong,3250000
samsung,galaxy a32,da su dung chua sua chua,het bao hanh,den bong,128.0,viet nam,tp ho chi minh,2490000
apple,iphone 13 pro max,moi,bao hanh hang,mau khac,256.0,my,tp ho chi minh,7500000
xiaomi,redmi note 9 pro,da su dung qua sua chua,het bao hanh,xanh duong,128.0,viet nam,ha noi,1600000
sony,xperia v,da su dung chua sua chua,3 thang,bac,128.0,viet nam,can tho,7290000
apple,iphone 11,da su dung chua sua chua,1 thang,mau khac,64.0,viet nam,tp ho chi minh,5800000
samsung,galaxy note 10 plus,da su dung chua sua chua,bao hanh hang,den,256.0,viet nam,tp ho chi minh,3700000
apple,iphone 11,da su dung chua sua chua,het bao hanh,trang,64.0,viet nam,tp ho chi minh,4500000
xiaomi,redmi note 12,da su dung chua sua chua,bao hanh hang,vang,256.0,dang cap nhat,ha noi,2650000
apple,iphone 11 pro,da su dung chua sua chua,bao hanh hang,mau khac,64.0,dang cap nhat,can tho,5900000
apple,iphone 15,da su dung chua sua chua,con bao hanh,xanh la,128.0,viet nam,tp ho chi minh,16000000
apple,iphone 15,da su dung chua sua chua,con bao hanh,xanh la,128.0,viet nam,tp ho chi minh,16000000
apple,iphone 5,da su dung chua sua chua,het bao hanh,trang,16.0,viet nam,tp ho chi minh,500000
apple,iphone 11,da su dung chua sua chua,con bao hanh,xanh la,128.0,dang cap nhat,tp ho chi minh,5000000
apple,iphone 15 pro,da su dung chua sua chua,con bao hanh,mau khac,128.0,my,ha noi,19000000
apple,iphone 12,da su dung chua sua chua,con bao hanh,xanh duong,64.0,dang cap nhat,tp ho chi minh,5500000
apple,iphone xs max,da su dung chua sua chua,con bao hanh,den,64.0,dang cap nhat,tp ho chi minh,4500000
apple,iphone 7 plus,da su dung chua sua chua,bao hanh hang,den,32.0,dang cap nhat,tp ho chi minh,1222000
apple,iphone 14 pro max,da su dung chua sua chua,3 thang,vang,256.0,dang cap nhat,can tho,15700000
apple,iphone 13,da su dung chua sua chua,con bao hanh,trang,128.0,viet nam,tp ho chi minh,11300000
xiaomi,13 ultra,da su dung chua sua chua,het bao hanh,den,256.0,trung quoc,can tho,9500000
xiaomi,mi note 10 lite,da su dung chua sua chua,bao hanh hang,trang,64.0,dang cap nhat,ha noi,2550000
vivo,iq00 neo,da su dung chua sua chua,3 thang,xanh duong,256.0,dang cap nhat,can tho,7900000
xiaomi,mi 11 ultra,da su dung chua sua chua,bao hanh hang,trang,256.0,dang cap nhat,tp ho chi minh,6990000
oppo,a56,moi,3 thang,xanh duong,256.0,viet nam,tp ho chi minh,1850000
samsung,galaxy a24,da su dung chua sua chua,het bao hanh,den bong,128.0,viet nam,vinh long,2950000
apple,iphone 7 plus,da su dung chua sua chua,bao hanh hang,vang,32.0,dang cap nhat,tp ho chi minh,1500000
samsung,galaxy a24,da su dung chua sua chua,het bao hanh,den bong,128.0,viet nam,vinh long,2950000
apple,iphone 7 plus,da su dung chua sua chua,bao hanh hang,vang,32.0,dang cap nhat,tp ho chi minh,1500000
samsung,galaxy s23 ultra,da su dung chua sua chua,con bao hanh,mau khac,512.0,nuoc khac,tp ho chi minh,15000000
samsung,galaxy s21 fe,da su dung chua sua chua,4-6 thang,xam,256.0,viet nam,binh duong,2000000
apple,iphone 8 plus,da su dung chua sua chua,het bao hanh,den bong,64.0,my,binh duong,2200000
samsung,galaxy m32,da su dung chua sua chua,het bao hanh,xanh duong,128.0,viet nam,tp ho chi minh,1400000
apple,iphone xr,moi,bao hanh hang,den,64.0,viet nam,ha noi,3500000
apple,iphone 15 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,viet nam,da nang,22800000
apple,iphone 11 pro max,da su dung chua sua chua,con bao hanh,xanh duong,256.0,dang cap nhat,tp ho chi minh,6500000
samsung,galaxy a51,da su dung chua sua chua,>12 thang,xanh duong,128.0,dang cap nhat,tp ho chi minh,2550000
samsung,galaxy s20 plus,da su dung chua sua chua,>12 thang,xanh la,256.0,dang cap nhat,tp ho chi minh,4450000
apple,iphone 11 pro max,da su dung chua sua chua,>12 thang,xam,256.0,dang cap nhat,tp ho chi minh,6650000
oppo,reno11,da su dung chua sua chua,bao hanh hang,trang,256.0,dang cap nhat,thua thien hue,5990000
samsung,galaxy z flip5,da su dung chua sua chua,4-6 thang,xanh duong,256.0,viet nam,lam dong,10990000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,8500000
samsung,galaxy a70,da su dung chua sua chua,het bao hanh,xanh duong,128.0,viet nam,tp ho chi minh,2200000
apple,iphone 14 plus,moi,1 thang,vang,512.0,nuoc khac,tp ho chi minh,16300000
apple,iphone 14 plus,moi,1 thang,vang,512.0,nuoc khac,tp ho chi minh,16300000
apple,iphone xs max,da su dung chua sua chua,1 thang,vang,64.0,my,da nang,2800000
xiaomi,redmi note 9s,da su dung chua sua chua,bao hanh hang,trang,128.0,dang cap nhat,ha noi,1900000
samsung,galaxy z fold5,da su dung chua sua chua,4-6 thang,xanh duong,256.0,viet nam,lam dong,19800000
xiaomi,14 ultra,da su dung chua sua chua,het bao hanh,xanh duong,256.0,trung quoc,tp ho chi minh,17500000
apple,iphone 11,da su dung chua sua chua,het bao hanh,xanh la,64.0,dang cap nhat,tp ho chi minh,4500000
apple,iphone 11 pro max,da su dung chua sua chua,con bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,6500000
oppo,reno5,da su dung chua sua chua,bao hanh hang,vang,128.0,dang cap nhat,ha noi,1700000
oppo,a77,da su dung chua sua chua,3 thang,xanh duong,128.0,dang cap nhat,can tho,2800000
apple,iphone x,da su dung chua sua chua,bao hanh hang,den,256.0,dang cap nhat,da nang,3450000
apple,iphone 14 pro,moi,con bao hanh,mau khac,128.0,my,tp ho chi minh,13050000
samsung,galaxy s22 ultra,da su dung chua sua chua,con bao hanh,mau khac,256.0,nuoc khac,tp ho chi minh,8550000
samsung,galaxy s21,da su dung chua sua chua,bao hanh hang,mau khac,128.0,dang cap nhat,tp ho chi minh,5590000
realme,dong khac,da su dung chua sua chua,3 thang,den,256.0,trung quoc,tp ho chi minh,2400000
realme,dong khac,da su dung chua sua chua,3 thang,den,256.0,trung quoc,tp ho chi minh,2400000
huawei,nova 3i,da su dung chua sua chua,het bao hanh,xanh duong,128.0,trung quoc,binh duong,800000
apple,iphone 13 pro max,da su dung chua sua chua,1 thang,den,128.0,viet nam,tp ho chi minh,12900000
apple,iphone 15 pro max,da su dung chua sua chua,het bao hanh,trang,256.0,nuoc khac,can tho,18500000
samsung,galaxy z fold4,da su dung chua sua chua,3 thang,bac,256.0,viet nam,tp ho chi minh,18000000
xiaomi,mi 8,da su dung chua sua chua,bao hanh hang,trang,64.0,dang cap nhat,ha noi,1500000
apple,iphone x,da su dung chua sua chua,het bao hanh,trang,64.0,han quoc,tp ho chi minh,3300000
oppo,find x6 pro,da su dung chua sua chua,3 thang,mau khac,256.0,dang cap nhat,can tho,11900000
apple,iphone 11,da su dung chua sua chua,het bao hanh,do,64.0,my,ha noi,4690000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,den,128.0,my,tp ho chi minh,18500000
samsung,galaxy a23,da su dung chua sua chua,3 thang,den,128.0,dang cap nhat,can tho,2500000
apple,iphone 11 pro,da su dung chua sua chua,bao hanh hang,trang,64.0,dang cap nhat,tp ho chi minh,4500000
samsung,galaxy s20 plus,da su dung chua sua chua,bao hanh hang,xanh la,256.0,dang cap nhat,ha noi,3800000
xiaomi,mi 10,da su dung chua sua chua,bao hanh hang,trang,128.0,dang cap nhat,tay ninh,4000000
samsung,galaxy z fold2,da su dung chua sua chua,4-6 thang,den bong,256.0,viet nam,tp ho chi minh,8900000
apple,iphone 7,da su dung chua sua chua,bao hanh hang,den,32.0,dang cap nhat,da nang,1900000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,xanh la,64.0,dang cap nhat,tp ho chi minh,6900000
samsung,galaxy a32,da su dung chua sua chua,con bao hanh,mau khac,64.0,nuoc khac,tp ho chi minh,1850000
xiaomi,12s ultra,da su dung chua sua chua,1 thang,den,256.0,trung quoc,tp ho chi minh,9300000
samsung,galaxy s22 plus,da su dung chua sua chua,con bao hanh,mau khac,128.0,my,tp ho chi minh,7990000
apple,iphone 14 pro max,da su dung chua sua chua,con bao hanh,trang,128.0,viet nam,tp ho chi minh,16900000
honor,magic6 pro,da su dung chua sua chua,3 thang,trang,256.0,dang cap nhat,can tho,15400000
huawei,mate x,da su dung chua sua chua,bao hanh hang,den,512.0,dang cap nhat,tp ho chi minh,11000000
apple,iphone 15,da su dung chua sua chua,4-6 thang,den,128.0,viet nam,tp ho chi minh,17000000
samsung,galaxy z fold5,da su dung chua sua chua,7-12 thang,xanh duong,256.0,viet nam,da nang,19500000
apple,iphone 13 pro max,da su dung chua sua chua,4-6 thang,vang,128.0,my,an giang,13990000
apple,iphone 7 plus,da su dung chua sua chua,bao hanh hang,vang hong,32.0,dang cap nhat,ha noi,1450000
apple,iphone 15,da su dung chua sua chua,7-12 thang,trang,128.0,my,da nang,11990000
samsung,galaxy s21 fe,da su dung chua sua chua,con bao hanh,mau khac,128.0,dang cap nhat,ha noi,4950000
samsung,galaxy a31,da su dung chua sua chua,con bao hanh,xanh duong,64.0,dang cap nhat,tp ho chi minh,1450000
xiaomi,13 lite,da su dung chua sua chua,bao hanh hang,den,256.0,dang cap nhat,ha noi,4350000
apple,iphone 14 pro max,da su dung chua sua chua,3 thang,tim,256.0,trung quoc,da nang,18500000
samsung,galaxy z fold4,da su dung chua sua chua,4-6 thang,xanh duong,256.0,viet nam,binh duong,12990000
apple,iphone xr,da su dung chua sua chua,het bao hanh,trang,64.0,my,tp ho chi minh,3200000
apple,iphone 11 pro max,da su dung chua sua chua,4-6 thang,xanh la,256.0,my,an giang,9800000
apple,iphone 11 pro max,da su dung chua sua chua,4-6 thang,xanh la,256.0,my,an giang,9800000
xiaomi,redmi note 11,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,ha noi,1900000
google,pixel 7 pro,da su dung chua sua chua,4-6 thang,den,128.0,viet nam,tp ho chi minh,6500000
samsung,galaxy s22 plus,da su dung chua sua chua,bao hanh hang,den,256.0,my,tp ho chi minh,8990000
apple,iphone 11,da su dung chua sua chua,bao hanh hang,den,128.0,dang cap nhat,da nang,6900000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,trang,128.0,my,tp ho chi minh,11500000
nubia,red magic,da su dung chua sua chua,con bao hanh,mau khac,256.0,trung quoc,tp ho chi minh,10900000
samsung,galaxy a31,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,tp ho chi minh,1400000
apple,iphone 15 pro max,da su dung chua sua chua,7-12 thang,xanh duong,256.0,dang cap nhat,tp ho chi minh,23800000
samsung,galaxy z fold2,da su dung chua sua chua,con bao hanh,mau khac,256.0,nuoc khac,tp ho chi minh,6990000
apple,iphone 12 pro,da su dung chua sua chua,3 thang,xam,128.0,nuoc khac,tp ho chi minh,8990000
oppo,a15s,moi,con bao hanh,trang,256.0,trung quoc,tp ho chi minh,1450000
honor,dong khac,da su dung chua sua chua,1 thang,trang,512.0,trung quoc,tp ho chi minh,6550000
lg,v60 thinq,da su dung chua sua chua,het bao hanh,xanh duong,128.0,dang cap nhat,tp ho chi minh,3990000
oppo,reno4,da su dung chua sua chua,bao hanh hang,den,128.0,viet nam,tp ho chi minh,2000000
samsung,galaxy z flip5,da su dung chua sua chua,7-12 thang,xanh duong,256.0,viet nam,binh duong,10990000
apple,iphone 8 plus,da su dung chua sua chua,bao hanh hang,vang hong,64.0,dang cap nhat,ha noi,2000000
apple,iphone 13 pro max,da su dung chua sua chua,7-12 thang,trang,128.0,my,da nang,11990000
apple,iphone 6s,da su dung chua sua chua,het bao hanh,trang,32.0,nhat ban,can tho,990000
samsung,galaxy s20 ultra,da su dung chua sua chua,con bao hanh,trang,128.0,dang cap nhat,tp ho chi minh,7350000
apple,iphone 12 pro max,moi,3 thang,den,128.0,viet nam,ha noi,5500000
xiaomi,redmi k70,da su dung chua sua chua,bao hanh hang,mau khac,256.0,dang cap nhat,tp ho chi minh,7000000
meizu,dong khac,da su dung chua sua chua,4-6 thang,trang,256.0,trung quoc,ha nam,8000000
apple,iphone 14 pro max,da su dung chua sua chua,bao hanh hang,vang,128.0,my,tp ho chi minh,17700000
apple,iphone 13 pro max,da su dung chua sua chua,con bao hanh,mau khac,256.0,dang cap nhat,tp ho chi minh,11500000
samsung,galaxy z fold5,da su dung chua sua chua,bao hanh hang,xam,512.0,han quoc,tp ho chi minh,20600000
apple,iphone 13 pro max,da su dung chua sua chua,het bao hanh,xanh duong,128.0,nuoc khac,hai phong,13350000
apple,iphone 14 pro max,da su dung chua sua chua,4-6 thang,trang,128.0,nuoc khac,dak lak,21500000
xiaomi,redmi 9t/k20,da su dung chua sua chua,bao hanh hang,xanh la,64.0,dang cap nhat,dong nai,750000
apple,iphone 6,da su dung chua sua chua,het bao hanh,vang,64.0,my,tp ho chi minh,450000
samsung,galaxy a71,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,ha noi,2400000
apple,iphone 13 pro max,da su dung chua sua chua,het bao hanh,vang,128.0,viet nam,ba ria - vung tau,13000000
apple,iphone 12,da su dung chua sua chua,bao hanh hang,xanh duong,64.0,my,da nang,6500000
oppo,f11,da su dung chua sua chua,het bao hanh,trang,128.0,dang cap nhat,ha noi,1700000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,den,64.0,dang cap nhat,tp ho chi minh,2900000
sony,xperia xa1 plus,da su dung chua sua chua,con bao hanh,mau khac,32.0,nuoc khac,tp ho chi minh,1650000
vsmart,aris pro,da su dung chua sua chua,bao hanh hang,xanh la,128.0,dang cap nhat,ha noi,2100000
oppo,a56,moi,con bao hanh,xanh duong,256.0,trung quoc,tp ho chi minh,1790000
apple,iphone se,da su dung chua sua chua,bao hanh hang,do,64.0,dang cap nhat,tp ho chi minh,3190000
aquos,dong khac,da su dung chua sua chua,1 thang,den,128.0,nhat ban,tp ho chi minh,3400000
realme,dong khac,da su dung chua sua chua,3 thang,xanh la,256.0,nuoc khac,tp ho chi minh,6290000
samsung,galaxy a51,moi,1 thang,mau khac,128.0,viet nam,tp ho chi minh,2500000
oppo,reno,moi,con bao hanh,xanh duong,256.0,trung quoc,tp ho chi minh,3280000
xiaomi,14 pro,da su dung chua sua chua,bao hanh hang,den,256.0,dang cap nhat,ha noi,6000000
samsung,galaxy s22 ultra,da su dung chua sua chua,2 thang,den,512.0,han quoc,tp ho chi minh,11800000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,xanh duong,64.0,my,binh duong,5500000
apple,iphone 7 plus,da su dung chua sua chua,bao hanh hang,xam,128.0,dang cap nhat,tp ho chi minh,1980000
motorola,dong khac,da su dung chua sua chua,bao hanh hang,xanh duong,64.0,dang cap nhat,ha noi,2750000
apple,iphone 15 plus,da su dung chua sua chua,3 thang,xanh duong,128.0,my,tp ho chi minh,18000000
apple,iphone 15 pro max,da su dung chua sua chua,het bao hanh,xam,512.0,thai lan,tp ho chi minh,25500000
apple,iphone 15 plus,da su dung chua sua chua,3 thang,xanh duong,128.0,my,tp ho chi minh,18000000
apple,iphone 15 pro max,da su dung chua sua chua,het bao hanh,xam,512.0,thai lan,tp ho chi minh,25500000
samsung,galaxy a10s,da su dung chua sua chua,bao hanh hang,den bong,32.0,dang cap nhat,binh duong,600000
apple,iphone 11,moi,3 thang,do,64.0,nuoc khac,tp ho chi minh,1400000
apple,iphone 14 pro,da su dung chua sua chua,het bao hanh,mau khac,128.0,viet nam,ha noi,16500000
apple,iphone 14 pro max,da su dung chua sua chua,>12 thang,mau khac,128.0,my,hai phong,18000000
apple,iphone 11 pro max,da su dung chua sua chua,>12 thang,mau khac,64.0,my,hai phong,5800000
apple,iphone 12,da su dung chua sua chua,>12 thang,mau khac,64.0,my,hai phong,6000000
xiaomi,redmi note 8 pro,da su dung chua sua chua,het bao hanh,xanh duong,64.0,trung quoc,tp ho chi minh,1600000
apple,iphone 13,da su dung chua sua chua,bao hanh hang,xanh la,128.0,dang cap nhat,da nang,9600000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,xanh duong,128.0,dang cap nhat,tp ho chi minh,8500000
samsung,galaxy s21 plus,da su dung chua sua chua,con bao hanh,mau khac,256.0,nuoc khac,tp ho chi minh,5500000
hang khac,dong khac,da su dung chua sua chua,bao hanh hang,xanh duong,32.0,dang cap nhat,binh duong,650000
samsung,galaxy m54,da su dung chua sua chua,con bao hanh,trang,256.0,viet nam,tp ho chi minh,5100000
meizu,dong khac,da su dung chua sua chua,con bao hanh,trang,256.0,dang cap nhat,tp ho chi minh,7990000
samsung,galaxy a51,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,ha noi,1950000
